_id,sourceId,__v,author,content,createdAt,emoji_present,keyword,language,platform,postedAt,title,type,updatedAt,upvotes,source_url
6a35994fe6dc3b1b72bed214,yt_comment_Ugzs8-7EWC8B1rV3UIJ4AaABAg,0,@priyakumari70614,Mera nhi mila hai ranchi se priya kumari,2026-06-19T19:32:31.484Z,false,Yojana,hinglish,youtube,2026-06-19T17:30:29.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.519Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed215,yt_comment_UgyWUHOdOx21hb6782J4AaABAg,0,@akashkumarrawani4752,Kb milega Bhaiya Dhanbad me,2026-06-19T19:32:31.486Z,false,Yojana,english,youtube,2026-06-19T16:41:06.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.522Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed216,yt_comment_UgwqqeQxsFaZwVqrNiZ4AaABAg,0,@teresamarandi8758,Sab jila ka to message kar rahe hain nahin aaya Hai nahin aaya Hai Kaun wala jila ka aaya hai,2026-06-19T19:32:31.488Z,false,Yojana,hinglish,youtube,2026-06-19T16:33:18.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.526Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed217,yt_comment_UgyNo3LeR4LJzdcWEoZ4AaABAg,0,@teresamarandi8758,Bhaiya aap faltu faltu bakwas karte Hain,2026-06-19T19:32:31.490Z,false,Yojana,hinglish,youtube,2026-06-19T16:32:45.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.529Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed218,yt_comment_Ugx7hw65e19JtAXzokB4AaABAg,0,@LaxmiHembrom-mu1gf,😢😢😢😢😢😢😢,2026-06-19T19:32:31.492Z,true,Yojana,english,youtube,2026-06-19T15:32:04.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.532Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed219,yt_comment_UgzerQr0On9B4JVt3ml4AaABAg,0,@MustakAnsari-f9p7g,Are jhudha,2026-06-19T19:32:31.494Z,false,Yojana,english,youtube,2026-06-19T14:26:46.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.535Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed21a,yt_comment_UgxakXZ-43QqD0VAGlV4AaABAg,0,@RakeshRavi-q1q,Garhwa jila me kab aayega,2026-06-19T19:32:31.495Z,false,Yojana,english,youtube,2026-06-19T14:13:23.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.537Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed21b,yt_comment_Ugye8_OT18-7Edmypsx4AaABAg,0,@BikashKumar-n7f1c,Pakud jila mein kab milega,2026-06-19T19:32:31.498Z,false,Yojana,english,youtube,2026-06-19T12:24:41.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.541Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed21c,yt_comment_UgyCMurrCaqU1Bzbg_l4AaABAg,0,@Mridhaji-xy8ww,Dumka jila me kb aayega,2026-06-19T19:32:31.500Z,false,Yojana,english,youtube,2026-06-19T11:06:36.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.544Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed21d,yt_comment_Ugwq3Kz2mWB-S27NLvZ4AaABAg,0,@tripuraridas-vv4yb,Deoghar jila me kb tk aayega,2026-06-19T19:32:31.502Z,false,Yojana,english,youtube,2026-06-19T10:45:48.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.548Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed21e,yt_comment_UgyKgXgMBGT_TbdvjDt4AaABAg,0,@KalamuddinMiyan-n8i,Deoghar jila me pesa nahi aaya hai ab nahi milega maiya yojna kya bhai,2026-06-19T19:32:31.504Z,false,Yojana,hinglish,youtube,2026-06-19T10:06:47.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.551Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed21f,yt_comment_UgznBJIswksMh0LWnaZ4AaABAg,0,@IshuRajput-0394,Bokaro me nh aye,2026-06-19T19:32:31.506Z,false,Yojana,english,youtube,2026-06-19T10:06:33.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.553Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed220,yt_comment_UgwPsg30_Mf9Up6Atch4AaABAg,0,@govindmathurji3340,Dhanbad jila mein bhautik satyapan ho chuka hai,2026-06-19T19:32:31.508Z,false,Yojana,hinglish,youtube,2026-06-19T09:56:50.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.556Z,1,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed221,yt_comment_UgzyY9yxtH8Y-RR6qqF4AaABAg,0,@govindmathurji3340,Roj payment mil raha hai,2026-06-19T19:32:31.510Z,false,Yojana,hinglish,youtube,2026-06-19T09:55:25.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.559Z,1,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed222,yt_comment_Ugyc2HH0aM2sq2powOF4AaABAg,0,@MahendarKolh-l4v,Giridih jila sangita Devi ka 5000 nahi mila he kab mile ga,2026-06-19T19:32:31.512Z,false,Yojana,hinglish,youtube,2026-06-19T09:33:32.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.562Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed223,yt_comment_UgyY1OZLjhRcyXe5DD14AaABAg,0,@SureshRana-m3v,Roj bolata maja a jaega cal aaega song,2026-06-19T19:32:31.515Z,false,Yojana,english,youtube,2026-06-19T09:17:42.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.565Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed224,yt_comment_UgxBL2TRlC93QgH4d1V4AaABAg,0,@manoharminj-hv9ty,Simdega jila mein kab milega Maiya Samman Yojana,2026-06-19T19:32:31.517Z,false,Yojana,hinglish,youtube,2026-06-19T08:05:09.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.567Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed225,yt_comment_Ugw_Lds3-kCj2v-9hN54AaABAg,0,@PradeepKumar-rm8up,Simdega jila mein kab aaega,2026-06-19T19:32:31.520Z,false,Yojana,english,youtube,2026-06-19T08:00:30.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.569Z,1,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed226,yt_comment_UgwBQk5uIIGRFpTqikR4AaABAg,0,@shajahanansari844,Godda jila me 5000 kab ayega😢😢,2026-06-19T19:32:31.523Z,true,Yojana,english,youtube,2026-06-19T07:46:05.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.572Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed227,yt_comment_UgxgZPqMs9rdSlneKj54AaABAg,0,@arushKachhap,Ranchi me kb milga sir,2026-06-19T19:32:31.525Z,false,Yojana,english,youtube,2026-06-19T07:27:05.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.574Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed228,yt_comment_UgzB8lgkuppcUumcqJl4AaABAg,0,@arushKachhap,Kb milga sir ji,2026-06-19T19:32:31.527Z,false,Yojana,english,youtube,2026-06-19T07:25:52.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.578Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed229,yt_comment_UgyMd9QmupLRoE1NIOp4AaABAg,0,@Chandanlohar-y1q,Jkarkhand jila noamundi kist nahi mila h sar j,2026-06-19T19:32:31.529Z,false,Yojana,hinglish,youtube,2026-06-19T07:18:52.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.581Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed22a,yt_comment_UgxTohLlrzIIIvC9Bdd4AaABAg,0,@hemlatakumari7024,Tum log jo jo bhi maiya saman ka video banate ho tum log Hemant Soren ka sab kuch jante ho Kahan mutne ja raha hai Kahan hagne ja raha hai tumko sab pata he,2026-06-19T19:32:31.531Z,false,Yojana,hinglish,youtube,2026-06-19T06:41:30.000Z,20 जून ✅ तुरंत मिलेगा 5000 | maiya samman yojana ka paisa kab milega | maiya yojana new update ,comment,2026-06-19T19:39:20.583Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a35994fe6dc3b1b72bed22b,yt_reply_UgxTohLlrzIIIvC9Bdd4AaABAg.AYE-j3qTp0MAYE2-_ORwUr,0,@comedyking99-j1o,😂😂😂,2026-06-19T19:32:31.534Z,true,Yojana,english,youtube,2026-06-19T07:01:22.000Z,Reply to: @hemlatakumari7024,comment,2026-06-19T19:39:20.586Z,0,https://www.youtube.com/watch?v=gm0APAk2HUQ
6a359950e6dc3b1b72bed22c,yt_comment_UgzfVkwDlBJHaPsaRpp4AaABAg,0,@VBansal-rp8zi,Pehle bhi aise bahaut promise kiye... Par Bihar ka vikas sirf AI ki pictures mein dikhta hai😢,2026-06-19T19:32:32.101Z,true,Infrastructure,hinglish,youtube,2026-06-19T09:15:44.000Z,"Railway Minister Ashwini Vaishnaw outlines Bihar&#39;s Rs 10,000 crore rail infrastructure push",comment,2026-06-19T19:39:25.250Z,1,https://www.youtube.com/watch?v=a0EPPbbnxhU
6a359950e6dc3b1b72bed22d,yt_comment_Ugyk3vQLFXnVNW0Jzdh4AaABAg,0,@Shaurya8574,Too much corruption 1 lakh crore ka kaam dikhta kyu nhi,2026-06-19T19:32:32.103Z,false,Infrastructure,hinglish,youtube,2026-06-19T09:13:37.000Z,"Railway Minister Ashwini Vaishnaw outlines Bihar&#39;s Rs 10,000 crore rail infrastructure push",comment,2026-06-19T19:39:25.253Z,2,https://www.youtube.com/watch?v=a0EPPbbnxhU
6a359950e6dc3b1b72bed22e,yt_reply_Ugyk3vQLFXnVNW0Jzdh4AaABAg.AYEH8EiTNBpAYEI3tYbp42,0,@BibekPal-m7b,Bihar main kabhi nahi dikhaga . \nBut west bengal main bohot tagra kaam chal raha hai,2026-06-19T19:32:32.105Z,false,Infrastructure,hinglish,youtube,2026-06-19T09:21:46.000Z,Reply to: @Shaurya8574,comment,2026-06-19T19:39:25.256Z,0,https://www.youtube.com/watch?v=a0EPPbbnxhU
6a359950e6dc3b1b72bed22f,yt_comment_UgxXHqL-maWodan5Otl4AaABAg,0,@Analysis_4U,100000cr me se 9500cr curreption me jayenge 😂😂,2026-06-19T19:32:32.107Z,true,Infrastructure,english,youtube,2026-06-19T08:59:12.000Z,"Railway Minister Ashwini Vaishnaw outlines Bihar&#39;s Rs 10,000 crore rail infrastructure push",comment,2026-06-19T19:39:25.259Z,1,https://www.youtube.com/watch?v=a0EPPbbnxhU
6a359950e6dc3b1b72bed230,yt_reply_UgxXHqL-maWodan5Otl4AaABAg.AYEFUaRfTf3AYEGjHMif6n,0,@IIT_Saga,Tum rail use krte samay ticket lete ho?,2026-06-19T19:32:32.109Z,false,Infrastructure,english,youtube,2026-06-19T09:10:05.000Z,Reply to: @Analysis_4U,comment,2026-06-19T19:39:25.262Z,2,https://www.youtube.com/watch?v=a0EPPbbnxhU
6a359950e6dc3b1b72bed231,yt_reply_UgxXHqL-maWodan5Otl4AaABAg.AYEFUaRfTf3AYEHHVvlnkb,0,@VBansal-rp8zi,​@IIT_SagaHe is not wrong,2026-06-19T19:32:32.110Z,false,Infrastructure,english,youtube,2026-06-19T09:14:53.000Z,Reply to: @Analysis_4U,comment,2026-06-19T19:39:25.265Z,0,https://www.youtube.com/watch?v=a0EPPbbnxhU
6a359950e6dc3b1b72bed232,yt_reply_UgxXHqL-maWodan5Otl4AaABAg.AYEFUaRfTf3AYEHzl9chsX,0,@BibekPal-m7b,​@VBansal-rp8zi bhai west bengal main rail ka kaam dekh.  Agar tum logo ka bihar main accha sa log kaam nahi karta to hum kaya karan,2026-06-19T19:32:32.112Z,false,Infrastructure,hinglish,youtube,2026-06-19T09:21:04.000Z,Reply to: @Analysis_4U,comment,2026-06-19T19:39:25.267Z,0,https://www.youtube.com/watch?v=a0EPPbbnxhU
6a359950e6dc3b1b72bed233,yt_reply_UgxXHqL-maWodan5Otl4AaABAg.AYEFUaRfTf3AYEKD_xf2QT,0,@nandabr3041,I don’t think so state will get contract,2026-06-19T19:32:32.115Z,false,Infrastructure,english,youtube,2026-06-19T09:40:34.000Z,Reply to: @Analysis_4U,comment,2026-06-19T19:39:25.270Z,0,https://www.youtube.com/watch?v=a0EPPbbnxhU
6a359950e6dc3b1b72bed234,yt_comment_UgyzGguAlY-xEurBYp14AaABAg,0,@warrior_kafir,Our government should fund and support xeneva kernal (indigenous os based on indigenous kernal/alternative of linux).,2026-06-19T19:32:32.117Z,false,Infrastructure,english,youtube,2026-06-19T13:35:41.000Z,EXCLUSIVE: India&#39;s First Orbital Edge AI Cloud - Neevcloud&#39;s Sovereign Infrastructure Bet,comment,2026-06-19T19:39:25.272Z,3,https://www.youtube.com/watch?v=U22sTNY2cqo
6a359950e6dc3b1b72bed235,yt_comment_Ugx355jprF87pKbTV554AaABAg,0,@bensonkvarghese4904,which spelling is right NEEVE OR NEVECLOUD,2026-06-19T19:32:32.119Z,false,Infrastructure,english,youtube,2026-06-19T13:20:39.000Z,EXCLUSIVE: India&#39;s First Orbital Edge AI Cloud - Neevcloud&#39;s Sovereign Infrastructure Bet,comment,2026-06-19T19:39:25.275Z,1,https://www.youtube.com/watch?v=U22sTNY2cqo
6a359ab7e6dc3b1b72bed236,yt_comment_Ugx9X9VQ7G65H0gRjUx4AaABAg,0,@clairesauve7832,"And who benefits from this loss of trust in the political system? RUSSIA. Political chaos in the United States provides substantial geopolitical, military, and strategic advantages for Russia, primarily by stalling Western decision-making, straining international alliances, and degrading the domestic appeal of Western democratic governance. Another evidence that Trump is Putin's boot-licker.",2026-06-19T19:38:31.392Z,false,Government,english,youtube,2026-06-19T19:33:28.000Z,Josh Shapiro on why Americans don&#39;t trust the government anymore | GZERO World,comment,2026-06-19T19:38:31.392Z,0,https://www.youtube.com/watch?v=rVq5wLeQr4o
6a359ab7e6dc3b1b72bed237,yt_comment_UgyE4ubbQsuCkFoKpeF4AaABAg,0,@Anonymous-n6i6m,"Mistrust= Israel, billionaires, Epstein files.\nJosh Shapiro is part of the problem",2026-06-19T19:38:31.402Z,false,Government,english,youtube,2026-06-19T19:10:08.000Z,Josh Shapiro on why Americans don&#39;t trust the government anymore | GZERO World,comment,2026-06-19T19:38:31.402Z,0,https://www.youtube.com/watch?v=rVq5wLeQr4o
6a359ab7e6dc3b1b72bed238,yt_comment_UgyLIqwrIggUM-yw4vR4AaABAg,0,@biffandhapp418,He supports Israel and all its lies. Maybe not the best choice rebuilding trust.,2026-06-19T19:38:31.405Z,false,Government,english,youtube,2026-06-19T18:55:07.000Z,Josh Shapiro on why Americans don&#39;t trust the government anymore | GZERO World,comment,2026-06-19T19:38:31.405Z,0,https://www.youtube.com/watch?v=rVq5wLeQr4o
6a359ab7e6dc3b1b72bed239,yt_comment_Ugylte0R5NL8bPg-CNV4AaABAg,0,@indradevi2039,பொறுப்பில் இருந்து விலக வேண்டாம். நீங்கள் வைத்திருக்கிற சொத்து தமிழ் நாட்டுக்கு எழுதி கொடுங்கள். நீங்கள் மட்டுமல்ல அனைத்து அமைச்சர்கள் உண்மையாகவே நீங்கள் சம்பாதித்தீர்கள் லஞ்சம் வாங்கவில்லையா கொள்ளை அடிக்கவில்லையா ஏதாவது ஒன்று சொல்ல முடியுமா ஏன் இப்படி கதறுகிறீர்கள் போதாதா நீங்கள் சாப்பிட்டது இப்படியாக பேசினீர்கள் ஆனால் மீண்டும் நீங்கள் அரசியலுக்குள் நுழையவே முடியாது ஓட்டு போடும் நாங்கள் கூட ஓட்டை போடாமல் நிறுத்தி விடுவோம்,2026-06-19T19:38:31.409Z,false,Government,english,youtube,2026-06-18T07:56:04.000Z,Thangam Thenarasu | TVK | Government | தவெக அரசுக்கு முன்னாள் நிதியமைச்சர் தங்கம் தென்னரசு சவால்,comment,2026-06-19T19:38:31.409Z,0,https://www.youtube.com/watch?v=jvEOVS8Du1c
6a359ab7e6dc3b1b72bed23a,yt_comment_Ugx3cDVV4BoIBPYaDhh4AaABAg,0,@Nandhini1986-s6n,டேய் பண்ணாடை கடன் வாங்குவது பிரச்சினை இல்ல.வாங்கிய பணம் மக்களுக்கு அந்த பலன் போய் சேர்ந்ததா அது தான் கேள்வி.அமைச்சர்கள் கொள்ளையடிச்ச பணத்தை நிருபித்து விட்டால் பொறீப்பிலிருந்து விலகிறிர்களா😮,2026-06-19T19:38:31.412Z,true,Government,english,youtube,2026-06-18T03:11:04.000Z,Thangam Thenarasu | TVK | Government | தவெக அரசுக்கு முன்னாள் நிதியமைச்சர் தங்கம் தென்னரசு சவால்,comment,2026-06-19T19:38:31.412Z,0,https://www.youtube.com/watch?v=jvEOVS8Du1c
6a359ab7e6dc3b1b72bed23b,yt_comment_Ugw7L_EJkaW5nwOK6OB4AaABAg,0,@Dcblackff-999,நீங்க சவால் விடுவது எல்லாம் போதும் நீங்கள் கோடி கணக்கில் லட்சக்கணக்கில் இந்த மாதிரி கடன் வாங்கி வச்சிருக்கீங்களா அதெல்லாம் எப்ப கட்ட போறீங்க,2026-06-19T19:38:31.414Z,false,Government,english,youtube,2026-06-18T03:09:00.000Z,Thangam Thenarasu | TVK | Government | தவெக அரசுக்கு முன்னாள் நிதியமைச்சர் தங்கம் தென்னரசு சவால்,comment,2026-06-19T19:38:31.414Z,0,https://www.youtube.com/watch?v=jvEOVS8Du1c
6a359ab7e6dc3b1b72bed23c,yt_comment_UgynGPvD6EF21WgLlgd4AaABAg,0,@SATHEESHSATHEESH-z8g,Nega romba porupu ella\nVegatha parupu DMK😂,2026-06-19T19:38:31.416Z,true,Government,english,youtube,2026-06-17T17:57:35.000Z,Thangam Thenarasu | TVK | Government | தவெக அரசுக்கு முன்னாள் நிதியமைச்சர் தங்கம் தென்னரசு சவால்,comment,2026-06-19T19:38:31.416Z,0,https://www.youtube.com/watch?v=jvEOVS8Du1c
6a359ab7e6dc3b1b72bed23d,yt_comment_Ugxm39yfP7WVpI6TCIV4AaABAg,0,@MohammedJanab-i7j,சங்கிகளின் கை கூலி தற்குறிகள்,2026-06-19T19:38:31.418Z,false,Government,english,youtube,2026-06-17T17:45:13.000Z,Thangam Thenarasu | TVK | Government | தவெக அரசுக்கு முன்னாள் நிதியமைச்சர் தங்கம் தென்னரசு சவால்,comment,2026-06-19T19:38:31.418Z,0,https://www.youtube.com/watch?v=jvEOVS8Du1c
6a359ab7e6dc3b1b72bed23e,yt_comment_UgwcW_brg4YQkWDoOLl4AaABAg,0,@GauMegi1976,Thayaraga irrukka sollavum poruppil irundhu vilags,2026-06-19T19:38:31.420Z,false,Government,english,youtube,2026-06-17T17:26:56.000Z,Thangam Thenarasu | TVK | Government | தவெக அரசுக்கு முன்னாள் நிதியமைச்சர் தங்கம் தென்னரசு சவால்,comment,2026-06-19T19:38:31.420Z,0,https://www.youtube.com/watch?v=jvEOVS8Du1c
6a359ab7e6dc3b1b72bed23f,yt_comment_UgwMiFL14UuSlgsFUcx4AaABAg,0,@dhanasekhar7160,செருப்பால அடிபங்க சார்,2026-06-19T19:38:31.422Z,false,Government,english,youtube,2026-06-17T17:15:06.000Z,Thangam Thenarasu | TVK | Government | தவெக அரசுக்கு முன்னாள் நிதியமைச்சர் தங்கம் தென்னரசு சவால்,comment,2026-06-19T19:38:31.422Z,0,https://www.youtube.com/watch?v=jvEOVS8Du1c
6a359ab7e6dc3b1b72bed240,yt_comment_Ugw0V-nbWGNu2mXj7np4AaABAg,0,@udhayamala867,Endha Poruppu,2026-06-19T19:38:31.425Z,false,Government,english,youtube,2026-06-17T17:12:21.000Z,Thangam Thenarasu | TVK | Government | தவெக அரசுக்கு முன்னாள் நிதியமைச்சர் தங்கம் தென்னரசு சவால்,comment,2026-06-19T19:38:31.425Z,0,https://www.youtube.com/watch?v=jvEOVS8Du1c
6a359ab7e6dc3b1b72bed241,yt_comment_UgztgSmq7frpLgmvy7N4AaABAg,0,@syedalibadhusha7651,ஊழல் பண்ண அரசியல்வாதிகள் ஓட சொத்துக்களை பறிமுதல் செய்யணும் அதான் கரெக்ட்,2026-06-19T19:38:31.427Z,false,Government,english,youtube,2026-06-17T15:56:06.000Z,Thangam Thenarasu | TVK | Government | தவெக அரசுக்கு முன்னாள் நிதியமைச்சர் தங்கம் தென்னரசு சவால்,comment,2026-06-19T19:38:31.427Z,3,https://www.youtube.com/watch?v=jvEOVS8Du1c
6a359ab7e6dc3b1b72bed242,yt_comment_UgyGvEoTzDAAx3n_j5R4AaABAg,0,@JayaramanJayaraman-v1k,Amam neengal nalla 5yesrs aatchi full corruption makkal theerpu ettrukollai villai vellai arrikai kadanai patri than pesa vendum 13 latcham kodi kadan eppadi vanthathu  central nithi kodakkavillai ithu matter illai modi kd modi appan vanthal mathika mattom endral eppadi nithi varum kadanapattri pesu,2026-06-19T19:38:31.429Z,false,Government,english,youtube,2026-06-17T14:50:55.000Z,Thangam Thenarasu | TVK | Government | தவெக அரசுக்கு முன்னாள் நிதியமைச்சர் தங்கம் தென்னரசு சவால்,comment,2026-06-19T19:38:31.429Z,0,https://www.youtube.com/watch?v=jvEOVS8Du1c
6a359ab7e6dc3b1b72bed243,yt_comment_UgwixTx3mJQ6ilhjiuR4AaABAg,0,@ganeshnatarajan2190,Enna poruppu,2026-06-19T19:38:31.430Z,false,Government,english,youtube,2026-06-17T14:38:43.000Z,Thangam Thenarasu | TVK | Government | தவெக அரசுக்கு முன்னாள் நிதியமைச்சர் தங்கம் தென்னரசு சவால்,comment,2026-06-19T19:38:31.430Z,1,https://www.youtube.com/watch?v=jvEOVS8Du1c
6a359ab7e6dc3b1b72bed244,yt_comment_Ugwxn1GpZjrXS4mxf2p4AaABAg,0,@thirupathychidambaram2907,அந்த அளவு கெடுத்து வச்சுருக்கோம் ல😂😂,2026-06-19T19:38:31.432Z,true,Government,english,youtube,2026-06-17T12:22:24.000Z,Thangam Thenarasu | TVK | Government | தவெக அரசுக்கு முன்னாள் நிதியமைச்சர் தங்கம் தென்னரசு சவால்,comment,2026-06-19T19:38:31.432Z,1,https://www.youtube.com/watch?v=jvEOVS8Du1c
6a359abce6dc3b1b72bed245,yt_comment_Ugycc1_DU9M9JJx79Mt4AaABAg,0,@beenamadothi8326,നഷ്ടത്തിൽ പ്രവർത്തിക്കുന്ന കുറെ പൊതുമേഖലാ സ്ഥാപനങ്ങളെ വെച്ചുകൊണ്ട്. ഈ ഗവൺമെൻറ് ഒരുപാട് പ്രഖ്യാപനങ്ങൾ നടത്തിയിട്ടുണ്ട് പക്ഷേ എന്തെങ്കിലും നടപ്പാക്കാൻ പറ്റുമോ? ഖജനാവിൽ കാശ് എങ്ങനെ കൊണ്ടുവരു0  കാര്യത്തെക്കുറിച്ച് ഒന്നും പറയുന്നില്ല,2026-06-19T19:38:36.692Z,false,Budget,english,youtube,2026-06-19T08:50:49.000Z,കേരള ബജറ്റ് 2026 | Kerala Budget 2026 | LIVE,comment,2026-06-19T19:38:36.692Z,0,https://www.youtube.com/watch?v=_C9-MYzapLg
6a359abce6dc3b1b72bed246,yt_comment_Ugw4HFqvpYvtfXZbwmh4AaABAg,0,@floccinaucinihilipilification0,28:20 😍👏👏👏\nകിട്ടിയാൽ വല്യ ഉപകാര൦🙏❤,2026-06-19T19:38:36.695Z,true,Budget,english,youtube,2026-06-19T08:47:06.000Z,കേരള ബജറ്റ് 2026 | Kerala Budget 2026 | LIVE,comment,2026-06-19T19:38:36.695Z,1,https://www.youtube.com/watch?v=_C9-MYzapLg
6a359abce6dc3b1b72bed247,yt_comment_Ugy7LN-RjVoeTIawRB94AaABAg,0,@omanakutttang9165,Sir cpm undo keralathil paisa mudakkan arum varilla sir😢,2026-06-19T19:38:36.697Z,true,Budget,hinglish,youtube,2026-06-19T08:38:44.000Z,കേരള ബജറ്റ് 2026 | Kerala Budget 2026 | LIVE,comment,2026-06-19T19:38:36.697Z,0,https://www.youtube.com/watch?v=_C9-MYzapLg
6a359abce6dc3b1b72bed248,yt_comment_UgwblOq49-osWOP8x_t4AaABAg,0,@parameswaranolanchery1166,കെട്ടിട നിർമ്മാണതൊഴിലാളി ക്ഷേമനിധി കുടിഗ്ഗികയിലും അവർക്ക് നിലവിൽകിട്ടിക്കൊണ്ടിരിക്കുന്ന വെറും 600 രൂപ ക്ഷേമ പെൻഷനിൽ വർദ്ധനുണ്ടാകുമോ? ക്ഷേമനിധി പെൻഷൻ വർദ്ധിപ്പിക്കുമോ? നിർമ്മാണതൊഴിലാളി ആനുകൂല്യങ്ങൾ മെച്ചപ്പെടുത്തി കൃത്യമായി വിതരണം ചെയ്യുമോ?,2026-06-19T19:38:36.699Z,false,Budget,english,youtube,2026-06-19T08:33:20.000Z,കേരള ബജറ്റ് 2026 | Kerala Budget 2026 | LIVE,comment,2026-06-19T19:38:36.699Z,0,https://www.youtube.com/watch?v=_C9-MYzapLg
